2022,2022-05-01,4,Estádio Major Antônio Couto Pereira,Raphael Claus,24622,40502,Coritiba FC,Fluminense,Gustavo Morínigo,Marcão,10,14,8800000,37300000,27.7,28.6,3,2,0,2,8,1,13,16,14,13,2,5,1,2,20,7,7,3
2022,2022-05-10,5,Estádio Aderbal Ramos da Silva,Jefferson Ferreira Moraes,8548,17800,Avaí FC,Coritiba FC,Eduardo Barroca,Gustavo Morínigo,9,4,5980000,6650000,29.1,30.4,2,1,0,0,5,7,14,13,13,14,3,4,0,1,12,8,4,3
2022,2022-05-08,5,Estádio Nacional de Brasília Mané Garrincha,Anderson Daronco,54981,72838,Flamengo,Botafogo,Paulo Sousa,Luís Castro,13,14,82300000,20880000,29.9,28.3,0,1,0,0,10,4,13,18,18,13,7,7,8,1,17,13,9,1
2022,2022-05-09,5,Estádio Governador Plácido Castelo,Ramon Abatti,25518,60326,Fortaleza,São Paulo,Juan Pablo Vojvoda,Rogério Ceni,20,5,12450000,30000000,28.3,26.3,1,1,0,0,9,4,16,14,13,16,1,2,3,2,12,4,4,0
2022,2022-05-09,5,Estádio Alfredo Jaconi ,Bruno Arleu de Araújo,7341,23726,Juventude,Internacional,Eduardo Baptista,Mano Menezes,19,8,9780000,36900000,27.7,27,1,1,0,0,6,3,22,13,11,20,2,4,3,1,11,8,6,3
2022,2022-05-08,5,Allianz Parque,Savio Pereira Sampaio,28776,43600,Palmeiras,Fluminense,Abel Ferreira,Fernando Diniz,12,15,86000000,29300000,27.6,30.6,1,1,0,0,6,3,10,13,12,10,1,4,3,0,19,8,6,3
2022,2022-05-08,5,Arena da Baixada,Leandro Pedro Vuaden,22659,42372,Athletico-PR,Ceará SC,Wesley Carvalho,Dorival Júnior,16,11,27550000,10950000,24.5,28.5,1,0,0,0,4,9,19,8,8,19,3,8,1,1,15,16,4,10
2022,2022-05-08,5,Estádio Nabi Abi Chedid,Raphael Claus,9993,13212,RB Bragantino,Corinthians,Maurício Barbieri,Vítor Pereira,2,1,33850000,32300000,22.6,28.7,0,1,0,0,1,1,11,9,6,9,0,2,3,1,8,4,5,2
2022,2022-05-08,5,Estádio Urbano Caldeira,Braulio da Silva Machado,7256,20120,Santos,Cuiabá-MT,Fabián Bustos,Pintado,6,7,29700000,6450000,25.8,29.6,4,1,2,1,4,8,14,12,12,12,2,2,1,2,12,16,3,7
2022,2022-05-08,5,Estádio Antonio Accioly,Wagner do Nascimento Magalhães,5431,13000,Atlético-GO,Goiás,Umberto Louzer,Jair Ventura,17,18,8450000,6550000,27,27.8,0,1,0,1,12,0,12,11,9,12,2,7,2,2,33,6,16,3
2022,2022-05-07,5,Estádio Raimundo Sampaio,Wilton Sampaio,14629,23018,Atlético-MG,América-MG,Antonio Mohamed,Vagner Mancini,3,10,54300000,7150000,28.7,30.5,1,2,0,1,11,3,7,22,22,6,7,7,3,3,23,12,9,1
2022,2022-05-16,6,Estádio Serra Dourada,Marcelo de Lima Henrique  ,9538,14525,Goiás,Santos,Jair Ventura,Fabián Bustos,17,2,6950000,25900000,27.2,26.1,1,0,1,0,5,9,14,11,11,12,4,4,0,2,10,16,3,9
2022,2022-05-14,6,Allianz Parque,Flavio Rodrigues de Souza,36123,43600,Palmeiras,RB Bragantino,Abel Ferreira,Maurício Barbieri,14,5,86700000,26500000,27.9,24.2,2,0,1,0,7,4,11,14,14,11,2,5,3,0,14,11,4,5
2022,2022-05-15,6,Estádio General Sylvio Raulino de Oliveira,Ramon Abatti,4722,18238,Fluminense,Athletico-PR,Fernando Diniz,Luiz Felipe Scolari,16,13,36600000,29050000,28.5,24.2,2,1,1,0,4,5,12,12,11,12,2,4,1,1,11,12,3,3
2022,2022-05-15,6,Estádio Major Antônio Couto Pereira,Bruno Arleu de Araújo,20818,40502,Coritiba FC,América-MG,Gustavo Morínigo,Vagner Mancini,10,4,7950000,10200000,30.3,28.2,1,0,1,0,7,4,11,23,22,10,2,6,4,1,17,9,6,4
2022,2022-05-15,6,Estádio Raimundo Sampaio,Anderson Daronco,20749,23018,Atlético-MG,Atlético-GO,Antonio Mohamed,Umberto Louzer,7,19,74000000,8200000,28.5,26.1,2,0,1,0,10,2,16,14,13,14,0,6,2,1,14,5,3,2
2022,2022-05-15,6,Estádio Aderbal Ramos da Silva,Douglas Marques Flores,9355,17800,Avaí FC,Juventude,Eduardo Barroca,Eduardo Baptista,3,18,5980000,8150000,29.1,27.9,1,2,1,1,6,6,18,16,16,18,1,4,0,0,17,5,8,1
2022,2022-05-15,6,Estádio Olímpico Nilton Santos,Jefferson Ferreira Moraes,23616,46931,Botafogo,Fortaleza,Luís Castro,Juan Pablo Vojvoda,8,20,18880000,13800000,28.2,28.4,3,1,1,1,5,1,14,15,14,14,2,3,3,2,13,10,4,3
2022,2022-05-15,6,Estádio Cícero Pompeu de Toledo,Alexandre Vargas Tavares,27511,72039,São Paulo,Cuiabá-MT,Rogério Ceni,Pintado,6,11,33500000,7700000,27.6,29.9,2,1,0,1,15,3,5,15,14,5,2,7,1,0,21,6,9,2
2022,2022-05-15,6,Estádio Beira-Rio,Braulio da Silva Machado,18482,56000,Internacional,Corinthians,Mano Menezes,Vítor Pereira,9,1,40900000,36300000,28.8,28.3,2,2,2,1,5,6,8,7,7,8,7,3,1,3,13,15,4,4
2022,2022-05-14,6,Estádio Governador Plácido Castelo,Luiz Flávio de Oliveira ,52139,60326,Ceará SC,Flamengo,Dorival Júnior,Paulo Sousa,12,15,8700000,89000000,27,28.9,2,2,1,2,7,3,18,22,20,18,2,2,4,0,15,11,4,3
2022,2022-05-21,7,Arena Barueri,Savio Pereira Sampaio,25797,32120,Santos,Ceará SC,Fabián Bustos,Dorival Júnior,5,14,27400000,10100000,26,28.8,0,0,0,0,6,2,9,13,13,9,4,3,2,1,16,11,11,6
2022,2022-05-21,7,Estádio Jornalista Mário Filho,Braulio da Silva Machado,51962,78838,Flamengo,Goiás,Paulo Sousa,Jair Ventura,17,13,100500000,6600000,27.6,27.6,1,0,1,0,6,4,14,19,18,13,0,5,1,3,12,3,5,3
2022,2022-05-22,7,Arena Pantanal,Ramon Abatti,7968,42968,Cuiabá-MT,Internacional,Luiz Fernando Iubel,Mano Menezes,15,10,8450000,41100000,28.6,28.3,1,1,0,0,4,11,9,12,12,8,3,2,2,1,11,14,4,6
2022,2022-05-22,7,Estádio Raimundo Sampaio,Raphael Claus,4236,25000,América-MG,Botafogo,Vagner Mancini,Luís Castro,8,4,5800000,30880000,28.7,28,1,1,1,0,3,5,19,9,8,15,4,3,3,1,12,8,5,2
2022,2022-05-23,7,Arena da Baixada,Flavio Rodrigues de Souza,15949,42372,Athletico-PR,Avaí FC,Luiz Felipe Scolari,Eduardo Barroca,16,7,32700000,5700000,24.2,28,2,1,2,0,5,4,23,17,16,23,3,1,1,0,12,9,5,3
2022,2022-05-21,7,Estádio Antonio Accioly,Luiz Flávio de Oliveira ,4676,13000,Atlético-GO,Coritiba FC,,,19,6,7950000,7800000,27.8,30.7,2,0,1,0,3,5,14,13,13,14,6,1,1,1,17,14,7,6
2022,2022-05-12,7,Estádio Nabi Abi Chedid,Braulio da Silva Machado,5222,13212,RB Bragantino,Atlético-MG,Maurício Barbieri,Antonio Mohamed,11,3,51800000,74000000,23.4,27.9,1,1,1,0,3,10,13,5,4,12,3,0,1,2,6,18,4,4
2022,2022-05-22,7,Estádio Governador Plácido Castelo,Anderson Daronco,37507,60326,Fortaleza,Fluminense,Juan Pablo Vojvoda,Fernando Diniz,20,12,11550000,37000000,28.1,29.2,0,1,0,1,12,5,13,14,13,11,2,8,0,3,23,7,7,4
2022,2022-05-22,7,Neo Química Arena ,Wilton Sampaio,44672,49205,Corinthians,São Paulo,Vítor Pereira,Rogério Ceni,1,2,36650000,34300000,29.6,27.1,1,1,0,1,8,8,11,12,11,11,6,5,2,2,13,14,8,4
2022,2022-05-22,7,Estádio Alfredo Jaconi ,Marcelo de Lima Henrique  ,5513,23726,Juventude,Palmeiras,Eduardo Baptista,Abel Ferreira,18,9,7580000,72700000,28.1,27.6,0,3,0,2,7,7,20,6,6,20,5,3,1,2,13,19,7,5
2022,2022-05-29,8,Estádio Urbano Caldeira,Luiz Flávio de Oliveira ,14220,20120,Santos,Palmeiras,Fabián Bustos,Abel Ferreira,6,2,28400000,72450000,25.4,28.4,0,1,0,0,3,4,19,15,15,18,3,3,1,2,17,17,7,9
2022,2022-05-29,8,Estádio Governador Plácido Castelo,André Luiz de Freitas Castro,22466,60326,Fortaleza,Juventude,Juan Pablo Vojvoda,Eduardo Baptista,20,19,14600000,6000000,29,26.8,1,1,0,0,8,7,10,16,14,10,7,2,1,0,14,16,5,5
2022,2022-05-29,8,Arena Pantanal,Wagner do Nascimento Magalhães,4539,42968,Cuiabá-MT,Athletico-PR,Luiz Fernando Iubel,Luiz Felipe Scolari,17,12,6400000,28700000,29,24.9,0,1,0,0,8,8,9,17,17,8,7,0,0,4,10,19,6,4
2022,2022-05-29,8,Neo Química Arena ,Anderson Daronco,34922,49205,Corinthians,América-MG,Vítor Pereira,Vagner Mancini,1,9,30950000,5900000,30.2,30.2,1,1,0,0,6,5,13,19,19,13,4,3,0,1,7,13,1,3
2022,2022-05-29,8,Estádio Major Antônio Couto Pereira,Braulio da Silva Machado,20302,40502,Coritiba FC,Botafogo,Gustavo Morínigo,Luís Castro,8,5,5800000,15730000,26.9,28.1,1,0,1,0,5,9,10,12,12,10,3,3,3,4,15,18,8,8
2022,2022-05-31,8,Estádio Beira-Rio,Marcelo de Lima Henrique  ,11050,56000,Internacional,Atlético-GO,,,11,18,41900000,7600000,27.1,27.7,1,1,1,0,3,12,7,16,15,6,4,4,0,0,10,20,5,11
2022,2022-05-28,8,Estádio Serra Dourada,Ramon Abatti,6283,14525,Goiás,RB Bragantino,Jair Ventura,Maurício Barbieri,16,13,6900000,49150000,28.6,21.8,1,1,0,1,6,1,18,22,22,18,3,1,0,1,17,14,7,8
2022,2022-05-29,8,Estádio Jornalista Mário Filho,Raphael Claus,57919,82238,Fluminense,Flamengo,Fernando Diniz,Paulo Sousa,7,14,27050000,93000000,30.3,28.1,1,2,1,1,12,2,9,16,15,8,1,5,2,4,17,7,7,3
2022,2022-05-29,8,Estádio Cícero Pompeu de Toledo,Bruno Arleu de Araújo,32977,72039,São Paulo,Ceará SC,Rogério Ceni,Dorival Júnior,3,15,33000000,8950000,27.6,28.7,2,2,2,1,8,3,19,10,8,18,2,3,2,3,15,7,7,2
2022,2022-05-30,8,Estádio Governador Magalhães Pinto,Jefferson Ferreira Moraes,31551,57018,Atlético-MG,Avaí FC,Antonio Mohamed,Eduardo Barroca,4,10,37700000,8250000,30.7,28.2,2,1,0,1,13,0,14,10,10,12,0,5,2,0,27,5,13,2
2022,2022-06-07,9,Estádio Olímpico Nilton Santos,Paulo Henrique Schleinch Vollkopf,30954,39930,Botafogo,Goiás,Luís Castro,Jair Ventura,7,16,16480000,7000000,27,27.6,1,2,1,0,9,2,11,22,19,9,2,4,1,1,16,11,5,5
